InvoiceNo,InvoiceDate,StockCode,Description,Quantity,UnitPrice,CustomerID,Country
536322,19/09/2023 08:16,SKU0002,Ergonomic Keyboard,13,3.1,19157,Germany
536323,21/09/2023 13:48,SKU0002,Ergonomic Keyboard,18,3.1,17539,Germany
536324,22/09/2023 18:44,SKU0002,Ergonomic Keyboard,20,3.1,17435,France
536325,24/09/2023 16:47,SKU0002,Ergonomic Keyboard,10,3.1,14388,Germany
536326,25/09/2023 10:06,SKU0002,Ergonomic Keyboard,16,3.1,17457,France
536327,26/09/2023 10:44,SKU0002,Ergonomic Keyboard,14,3.1,14258,Ireland
536328,27/09/2023 09:07,SKU0002,Ergonomic Keyboard,15,3.1,17036,United Kingdom
536329,29/09/2023 15:42,SKU0002,Ergonomic Keyboard,14,3.1,12236,Belgium
536330,30/09/2023 14:14,SKU0002,Ergonomic Keyboard,14,3.1,19726,Netherlands
536331,01/10/2023 17:44,SKU0002,Ergonomic Keyboard,15,3.1,12707,Ireland
536332,03/10/2023 12:58,SKU0002,Ergonomic Keyboard,14,3.1,15199,Spain
536333,05/10/2023 15:24,SKU0002,Ergonomic Keyboard,17,3.1,14619,Ireland
536334,08/10/2023 15:40,SKU0002,Ergonomic Keyboard,12,3.1,19781,France
536335,12/10/2023 13:13,SKU0002,Ergonomic Keyboard,17,3.1,15787,Germany
536336,14/10/2023 15:14,SKU0002,Ergonomic Keyboard,16,3.1,16327,Spain
536337,15/10/2023 09:25,SKU0002,Ergonomic Keyboard,13,3.1,14996,Netherlands
536338,17/10/2023 11:41,SKU0002,Ergonomic Keyboard,10,3.1,12739,United Kingdom
536339,19/10/2023 15:36,SKU0002,Ergonomic Keyboard,11,3.1,14260,Ireland
536340,20/10/2023 11:40,SKU0002,Ergonomic Keyboard,15,3.1,19613,Ireland
536341,21/10/2023 10:33,SKU0002,Ergonomic Keyboard,14,3.1,14627,Spain
536342,23/10/2023 15:44,SKU0002,Ergonomic Keyboard,13,3.1,18651,France
536343,24/10/2023 09:24,SKU0002,Ergonomic Keyboard,15,3.1,13267,Germany
536344,25/10/2023 18:53,SKU0002,Ergonomic Keyboard,12,3.1,18699,Ireland
536345,26/10/2023 17:59,SKU0002,Ergonomic Keyboard,16,3.1,16922,Netherlands
536346,27/10/2023 16:14,SKU0002,Ergonomic Keyboard,14,3.1,18800,Belgium
536347,28/10/2023 09:44,SKU0002,Ergonomic Keyboard,15,3.1,18582,France
536348,29/10/2023 09:24,SKU0002,Ergonomic Keyboard,12,3.1,19357,Ireland
536349,30/10/2023 08:11,SKU0002,Ergonomic Keyboard,13,3.1,12542,Netherlands
536350,31/10/2023 11:16,SKU0002,Ergonomic Keyboard,15,3.1,14794,Germany
536351,01/11/2023 15:08,SKU0002,Ergonomic Keyboard,11,3.1,14024,Spain
536352,02/11/2023 18:45,SKU0002,Ergonomic Keyboard,13,3.1,15318,France
536353,03/11/2023 10:58,SKU0002,Ergonomic Keyboard,13,3.1,16694,Spain
536354,05/11/2023 09:51,SKU0002,Ergonomic Keyboard,16,3.1,13341,Spain
536355,07/11/2023 13:45,SKU0002,Ergonomic Keyboard,10,3.1,16415,Spain
536356,10/11/2023 18:38,SKU0002,Ergonomic Keyboard,17,3.1,13100,Ireland
536357,11/11/2023 15:38,SKU0002,Ergonomic Keyboard,14,3.1,16695,Germany
536358,12/11/2023 17:34,SKU0002,Ergonomic Keyboard,15,3.1,16980,Spain
536359,14/11/2023 16:00,SKU0002,Ergonomic Keyboard,12,3.1,14061,Ireland
536360,15/11/2023 17:13,SKU0002,Ergonomic Keyboard,15,3.1,16212,Netherlands
536361,16/11/2023 14:27,SKU0002,Ergonomic Keyboard,10,3.1,13413,Spain
536362,18/11/2023 13:36,SKU0002,Ergonomic Keyboard,12,3.1,16467,Belgium
536363,19/11/2023 11:59,SKU0002,Ergonomic Keyboard,14,3.1,18456,Belgium
536364,20/11/2023 08:30,SKU0002,Ergonomic Keyboard,12,3.1,15639,Belgium
536365,21/11/2023 14:52,SKU0002,Ergonomic Keyboard,13,3.1,18148,Germany
536366,22/11/2023 10:43,SKU0002,Ergonomic Keyboard,16,3.1,19921,Belgium
536367,23/11/2023 13:54,SKU0002,Ergonomic Keyboard,10,3.1,14372,Netherlands
536368,24/11/2023 15:16,SKU0002,Ergonomic Keyboard,10,3.1,13260,Ireland
536369,26/11/2023 15:34,SKU0002,Ergonomic Keyboard,14,3.1,14767,Belgium
536370,27/11/2023 10:09,SKU0002,Ergonomic Keyboard,15,3.1,14120,United Kingdom
536371,28/11/2023 12:49,SKU0002,Ergonomic Keyboard,11,3.1,13113,Germany
536372,29/11/2023 13:51,SKU0002,Ergonomic Keyboard,11,3.1,12732,United Kingdom
536373,30/11/2023 08:22,SKU0002,Ergonomic Keyboard,13,3.1,12875,Belgium
536374,01/12/2023 17:14,SKU0002,Ergonomic Keyboard,14,3.1,17140,Germany
536375,03/12/2023 11:40,SKU0002,Ergonomic Keyboard,17,3.1,17661,Netherlands
536376,05/12/2023 13:50,SKU0002,Ergonomic Keyboard,16,3.1,14421,Spain
536377,06/12/2023 16:26,SKU0002,Ergonomic Keyboard,15,3.1,18566,Ireland
536378,08/12/2023 10:51,SKU0002,Ergonomic Keyboard,13,3.1,12363,Ireland
536379,09/12/2023 08:52,SKU0002,Ergonomic Keyboard,13,3.1,14483,United Kingdom
536380,11/12/2023 10:10,SKU0002,Ergonomic Keyboard,15,3.1,13507,Netherlands
536381,12/12/2023 15:55,SKU0002,Ergonomic Keyboard,14,3.1,17852,France
536382,13/12/2023 09:49,SKU0002,Ergonomic Keyboard,13,3.1,13353,Germany
536383,14/12/2023 09:33,SKU0002,Ergonomic Keyboard,13,3.1,16343,France
536384,16/12/2023 15:37,SKU0002,Ergonomic Keyboard,11,3.1,13602,Netherlands
536385,18/12/2023 13:06,SKU0002,Ergonomic Keyboard,11,3.1,19362,United Kingdom
536386,19/12/2023 11:55,SKU0002,Ergonomic Keyboard,12,3.1,18324,Spain
536387,20/12/2023 12:27,SKU0002,Ergonomic Keyboard,14,3.1,15464,Belgium
536388,21/12/2023 13:08,SKU0002,Ergonomic Keyboard,15,3.1,19865,Netherlands
536389,22/12/2023 16:49,SKU0002,Ergonomic Keyboard,14,3.1,18882,France
536390,23/12/2023 16:39,SKU0002,Ergonomic Keyboard,15,3.1,12222,Germany
536391,25/12/2023 09:44,SKU0002,Ergonomic Keyboard,11,3.1,19036,Ireland
536392,26/12/2023 10:54,SKU0002,Ergonomic Keyboard,14,3.1,13314,Ireland
536393,27/12/2023 15:04,SKU0002,Ergonomic Keyboard,14,3.1,16460,Germany
536394,28/12/2023 09:21,SKU0002,Ergonomic Keyboard,13,3.1,16628,Spain
536395,29/12/2023 14:27,SKU0002,Ergonomic Keyboard,16,3.1,13573,France
536396,30/12/2023 16:59,SKU0002,Ergonomic Keyboard,20,3.1,18311,Netherlands
536397,31/12/2023 10:24,SKU0002,Ergonomic Keyboard,15,3.1,12426,Belgium
536398,01/01/2024 09:02,SKU0002,Ergonomic Keyboard,10,3.1,14459,Netherlands
536399,03/01/2024 11:51,SKU0002,Ergonomic Keyboard,13,3.1,18161,France
536400,04/01/2024 15:03,SKU0002,Ergonomic Keyboard,15,3.1,17413,Germany
536401,07/01/2024 15:30,SKU0002,Ergonomic Keyboard,13,3.1,18391,Ireland
536402,09/01/2024 16:30,SKU0002,Ergonomic Keyboard,14,3.1,17615,Germany
536403,10/01/2024 17:32,SKU0002,Ergonomic Keyboard,15,3.1,17858,United Kingdom
536404,11/01/2024 14:26,SKU0002,Ergonomic Keyboard,19,3.1,19677,Ireland
536405,12/01/2024 18:27,SKU0002,Ergonomic Keyboard,14,3.1,19962,France
536406,13/01/2024 17:55,SKU0002,Ergonomic Keyboard,12,3.1,14883,France
536407,14/01/2024 10:45,SKU0002,Ergonomic Keyboard,12,3.1,18931,United Kingdom
536408,17/01/2024 14:48,SKU0002,Ergonomic Keyboard,12,3.1,17812,Germany
536409,18/01/2024 13:57,SKU0002,Ergonomic Keyboard,10,3.1,16641,Spain
536410,19/01/2024 18:25,SKU0002,Ergonomic Keyboard,13,3.1,16669,Spain
536411,21/01/2024 14:00,SKU0002,Ergonomic Keyboard,13,3.1,14424,Spain
536412,22/01/2024 16:52,SKU0002,Ergonomic Keyboard,14,3.1,17372,France
536413,24/01/2024 15:38,SKU0002,Ergonomic Keyboard,15,3.1,13886,Belgium
536414,26/01/2024 17:30,SKU0002,Ergonomic Keyboard,13,3.1,15395,Spain
536415,28/01/2024 14:51,SKU0002,Ergonomic Keyboard,14,3.1,12691,Spain
536416,29/01/2024 14:38,SKU0002,Ergonomic Keyboard,14,3.1,16882,Ireland
536417,30/01/2024 10:37,SKU0002,Ergonomic Keyboard,14,3.1,18238,Belgium
536418,31/01/2024 11:34,SKU0002,Ergonomic Keyboard,13,3.1,15717,Belgium
536419,03/02/2024 12:30,SKU0002,Ergonomic Keyboard,13,3.1,19486,Germany
536420,04/02/2024 14:19,SKU0002,Ergonomic Keyboard,15,3.1,14009,Belgium
536421,05/02/2024 08:15,SKU0002,Ergonomic Keyboard,14,3.1,18380,France
536422,06/02/2024 18:18,SKU0002,Ergonomic Keyboard,11,3.1,17457,France
536423,07/02/2024 09:20,SKU0002,Ergonomic Keyboard,12,3.1,17325,Netherlands
536424,09/02/2024 10:24,SKU0002,Ergonomic Keyboard,12,3.1,14531,Ireland
536425,10/02/2024 12:46,SKU0002,Ergonomic Keyboard,14,3.1,16865,Germany
536426,11/02/2024 09:25,SKU0002,Ergonomic Keyboard,13,3.1,19206,Germany
536427,12/02/2024 10:08,SKU0002,Ergonomic Keyboard,18,3.1,16018,Ireland
536428,13/02/2024 12:48,SKU0002,Ergonomic Keyboard,17,3.1,13763,Netherlands
536429,15/02/2024 18:18,SKU0002,Ergonomic Keyboard,15,3.1,19413,Ireland
536430,16/02/2024 12:59,SKU0002,Ergonomic Keyboard,11,3.1,14018,Ireland
536431,17/02/2024 18:48,SKU0002,Ergonomic Keyboard,11,3.1,13186,Netherlands
536432,18/02/2024 13:58,SKU0002,Ergonomic Keyboard,15,3.1,15980,Ireland
536433,20/02/2024 18:21,SKU0002,Ergonomic Keyboard,12,3.1,13121,Netherlands
536434,21/02/2024 08:49,SKU0002,Ergonomic Keyboard,13,3.1,17927,France
536435,22/02/2024 16:17,SKU0002,Ergonomic Keyboard,19,3.1,16994,Ireland
536436,23/02/2024 13:43,SKU0002,Ergonomic Keyboard,16,3.1,17910,France
536437,24/02/2024 11:37,SKU0002,Ergonomic Keyboard,13,3.1,14669,Germany
536438,26/02/2024 13:26,SKU0002,Ergonomic Keyboard,23,3.1,12563,Netherlands
536439,28/02/2024 17:10,SKU0002,Ergonomic Keyboard,11,3.1,12813,Ireland
536440,29/02/2024 18:15,SKU0002,Ergonomic Keyboard,14,3.1,19605,Spain
536441,01/03/2024 14:17,SKU0002,Ergonomic Keyboard,12,3.1,13868,Ireland
536442,02/03/2024 09:01,SKU0002,Ergonomic Keyboard,14,3.1,12808,Belgium
536443,05/03/2024 17:04,SKU0002,Ergonomic Keyboard,15,3.1,14449,Ireland
536444,06/03/2024 11:30,SKU0002,Ergonomic Keyboard,15,3.1,17671,Germany
536445,07/03/2024 08:35,SKU0002,Ergonomic Keyboard,16,3.1,17324,Netherlands
536446,09/03/2024 10:56,SKU0002,Ergonomic Keyboard,16,3.1,12958,Germany
536447,12/03/2024 18:16,SKU0002,Ergonomic Keyboard,15,3.1,15865,Spain
536448,13/03/2024 13:13,SKU0002,Ergonomic Keyboard,14,3.1,19528,France
536449,14/03/2024 18:44,SKU0002,Ergonomic Keyboard,12,3.1,13431,Spain
536450,15/03/2024 08:15,SKU0002,Ergonomic Keyboard,14,3.1,15362,Netherlands
536451,16/03/2024 17:47,SKU0002,Ergonomic Keyboard,15,3.1,19379,Ireland
536452,17/03/2024 10:57,SKU0002,Ergonomic Keyboard,17,3.1,16224,Belgium
536453,18/03/2024 17:23,SKU0002,Ergonomic Keyboard,15,3.1,16119,Ireland
536454,20/03/2024 15:35,SKU0002,Ergonomic Keyboard,18,3.1,18185,United Kingdom
536455,21/03/2024 12:10,SKU0002,Ergonomic Keyboard,18,3.1,19910,France
536456,23/03/2024 17:52,SKU0002,Ergonomic Keyboard,17,3.1,19325,Belgium
536457,24/03/2024 18:29,SKU0002,Ergonomic Keyboard,15,3.1,18881,Netherlands
536458,25/03/2024 15:24,SKU0002,Ergonomic Keyboard,14,3.1,15058,Ireland
536459,26/03/2024 08:01,SKU0002,Ergonomic Keyboard,14,3.1,13276,Spain
536460,28/03/2024 09:19,SKU0002,Ergonomic Keyboard,13,3.1,14644,France
536461,29/03/2024 17:19,SKU0002,Ergonomic Keyboard,15,3.1,17030,Spain
536462,30/03/2024 15:49,SKU0002,Ergonomic Keyboard,13,3.1,13030,Ireland
536463,31/03/2024 15:06,SKU0002,Ergonomic Keyboard,13,3.1,18261,Netherlands
536464,02/04/2024 08:44,SKU0002,Ergonomic Keyboard,16,3.1,19033,France
536465,03/04/2024 15:48,SKU0002,Ergonomic Keyboard,17,3.1,18006,France
536466,04/04/2024 11:35,SKU0002,Ergonomic Keyboard,18,3.1,17969,Belgium
536467,05/04/2024 18:52,SKU0002,Ergonomic Keyboard,12,3.1,18151,Ireland
536468,06/04/2024 10:22,SKU0002,Ergonomic Keyboard,16,3.1,17862,United Kingdom
536469,09/04/2024 08:25,SKU0002,Ergonomic Keyboard,16,3.1,17627,France
536470,10/04/2024 08:34,SKU0002,Ergonomic Keyboard,14,3.1,12804,Spain
536471,11/04/2024 08:08,SKU0002,Ergonomic Keyboard,12,3.1,18657,United Kingdom
536472,12/04/2024 13:46,SKU0002,Ergonomic Keyboard,16,3.1,12886,Germany
536473,13/04/2024 13:16,SKU0002,Ergonomic Keyboard,14,3.1,18342,Ireland
536474,14/04/2024 09:55,SKU0002,Ergonomic Keyboard,14,3.1,16363,United Kingdom
536475,15/04/2024 18:24,SKU0002,Ergonomic Keyboard,15,3.1,16937,Ireland
536476,16/04/2024 14:28,SKU0002,Ergonomic Keyboard,17,3.1,19895,Spain
536477,17/04/2024 09:41,SKU0002,Ergonomic Keyboard,17,3.1,18359,Ireland
536478,18/04/2024 14:58,SKU0002,Ergonomic Keyboard,16,3.1,17444,United Kingdom
536479,19/04/2024 17:17,SKU0002,Ergonomic Keyboard,11,3.1,12366,Germany
536480,20/04/2024 18:37,SKU0002,Ergonomic Keyboard,17,3.1,16291,Netherlands
536481,24/04/2024 14:00,SKU0002,Ergonomic Keyboard,13,3.1,18463,United Kingdom
536482,25/04/2024 12:56,SKU0002,Ergonomic Keyboard,14,3.1,18736,United Kingdom
536483,26/04/2024 10:23,SKU0002,Ergonomic Keyboard,16,3.1,19167,United Kingdom
536484,27/04/2024 15:19,SKU0002,Ergonomic Keyboard,13,3.1,19309,Spain
536485,30/04/2024 12:29,SKU0002,Ergonomic Keyboard,14,3.1,12878,Netherlands
536486,01/05/2024 13:33,SKU0002,Ergonomic Keyboard,14,3.1,12497,Netherlands
536487,02/05/2024 18:32,SKU0002,Ergonomic Keyboard,15,3.1,14787,Spain
536488,04/05/2024 16:16,SKU0002,Ergonomic Keyboard,15,3.1,17922,France
536489,05/05/2024 08:58,SKU0002,Ergonomic Keyboard,17,3.1,12032,Germany
536490,06/05/2024 13:48,SKU0002,Ergonomic Keyboard,17,3.1,12895,Belgium
536491,07/05/2024 14:45,SKU0002,Ergonomic Keyboard,13,3.1,17730,Netherlands
536492,08/05/2024 13:49,SKU0002,Ergonomic Keyboard,16,3.1,16993,Spain
536493,09/05/2024 17:22,SKU0002,Ergonomic Keyboard,10,3.1,16275,Spain
536494,12/05/2024 08:36,SKU0002,Ergonomic Keyboard,14,3.1,15347,France
536495,16/05/2024 16:18,SKU0002,Ergonomic Keyboard,16,3.1,13184,Belgium
536496,17/05/2024 10:25,SKU0002,Ergonomic Keyboard,12,3.1,12017,Germany
536497,18/05/2024 18:06,SKU0002,Ergonomic Keyboard,14,3.1,16586,United Kingdom
536498,21/05/2024 14:54,SKU0002,Ergonomic Keyboard,14,3.1,19935,France
536499,22/05/2024 14:33,SKU0002,Ergonomic Keyboard,12,3.1,13798,Belgium
536500,23/05/2024 14:27,SKU0002,Ergonomic Keyboard,16,3.1,19175,France
536501,24/05/2024 17:45,SKU0002,Ergonomic Keyboard,14,3.1,17628,Netherlands
536502,25/05/2024 18:23,SKU0002,Ergonomic Keyboard,13,3.1,16664,France
536503,26/05/2024 08:36,SKU0002,Ergonomic Keyboard,14,3.1,15350,Ireland
536504,27/05/2024 14:42,SKU0002,Ergonomic Keyboard,15,3.1,17622,Belgium
536505,29/05/2024 15:52,SKU0002,Ergonomic Keyboard,14,3.1,13733,Belgium
536506,31/05/2024 15:47,SKU0002,Ergonomic Keyboard,15,3.1,16621,United Kingdom
536507,03/06/2024 11:17,SKU0002,Ergonomic Keyboard,15,3.1,18814,Spain
536508,04/06/2024 17:01,SKU0002,Ergonomic Keyboard,11,3.1,15383,United Kingdom
536509,08/06/2024 12:20,SKU0002,Ergonomic Keyboard,14,3.1,13510,Netherlands
536510,10/06/2024 10:08,SKU0002,Ergonomic Keyboard,15,3.1,19671,Spain
536511,12/06/2024 13:19,SKU0002,Ergonomic Keyboard,12,3.1,19615,Spain
536512,13/06/2024 10:54,SKU0002,Ergonomic Keyboard,14,3.1,15283,France
536513,14/06/2024 09:45,SKU0002,Ergonomic Keyboard,10,3.1,16083,Spain
536514,16/06/2024 17:38,SKU0002,Ergonomic Keyboard,14,3.1,14495,United Kingdom
536515,17/06/2024 18:58,SKU0002,Ergonomic Keyboard,14,3.1,12248,Netherlands
536516,18/06/2024 09:04,SKU0002,Ergonomic Keyboard,15,3.1,15342,France
536517,19/06/2024 16:41,SKU0002,Ergonomic Keyboard,11,3.1,13782,France
536518,21/06/2024 18:03,SKU0002,Ergonomic Keyboard,12,3.1,12934,Spain
536519,22/06/2024 11:09,SKU0002,Ergonomic Keyboard,11,3.1,17556,France
536520,23/06/2024 13:27,SKU0002,Ergonomic Keyboard,12,3.1,17401,Belgium
536521,25/06/2024 14:04,SKU0002,Ergonomic Keyboard,14,3.1,14585,Spain
536522,26/06/2024 18:05,SKU0002,Ergonomic Keyboard,14,3.1,16337,Germany
536523,27/06/2024 13:12,SKU0002,Ergonomic Keyboard,9,3.1,14178,Belgium
536524,28/06/2024 17:58,SKU0002,Ergonomic Keyboard,13,3.1,19388,Netherlands
536525,30/06/2024 12:12,SKU0002,Ergonomic Keyboard,13,3.1,15684,Belgium
536526,01/07/2023 09:23,SKU0003,USB-C Hub,14,6.66,18183,France
536527,02/07/2023 08:19,SKU0003,USB-C Hub,16,6.66,17365,France
536528,03/07/2023 15:36,SKU0003,USB-C Hub,14,6.66,19031,Netherlands
536529,04/07/2023 16:37,SKU0003,USB-C Hub,12,6.66,18652,Germany
536530,05/07/2023 08:38,SKU0003,USB-C Hub,13,6.66,13949,United Kingdom
536531,06/07/2023 13:00,SKU0003,USB-C Hub,13,6.66,13114,Germany
536532,07/07/2023 08:51,SKU0003,USB-C Hub,10,6.66,19495,France
536533,09/07/2023 08:07,SKU0003,USB-C Hub,16,6.66,14262,Spain
536534,10/07/2023 13:54,SKU0003,USB-C Hub,12,6.66,15715,France
536535,11/07/2023 16:53,SKU0003,USB-C Hub,15,6.66,16496,Ireland
536536,12/07/2023 16:42,SKU0003,USB-C Hub,14,6.66,14447,Spain
536537,15/07/2023 15:56,SKU0003,USB-C Hub,12,6.66,12455,France
536538,16/07/2023 15:18,SKU0003,USB-C Hub,9,6.66,12737,France
536539,17/07/2023 13:03,SKU0003,USB-C Hub,12,6.66,16819,Ireland
536540,18/07/2023 09:14,SKU0003,USB-C Hub,14,6.66,12422,Belgium
536541,20/07/2023 15:02,SKU0003,USB-C Hub,12,6.66,19850,France
536542,22/07/2023 11:57,SKU0003,USB-C Hub,16,6.66,13915,United Kingdom
536543,23/07/2023 18:14,SKU0003,USB-C Hub,12,6.66,18224,Belgium
536544,24/07/2023 09:11,SKU0003,USB-C Hub,11,6.66,13567,Netherlands
536545,25/07/2023 10:36,SKU0003,USB-C Hub,17,6.66,18097,France
536546,27/07/2023 14:37,SKU0003,USB-C Hub,10,6.66,17947,Germany
536547,28/07/2023 10:57,SKU0003,USB-C Hub,9,6.66,14503,Belgium
536548,29/07/2023 08:39,SKU0003,USB-C Hub,11,6.66,16076,France
536549,30/07/2023 13:57,SKU0003,USB-C Hub,10,6.66,18286,Spain
536550,31/07/2023 13:07,SKU0003,USB-C Hub,7,6.66,14299,Ireland
536551,01/08/2023 14:12,SKU0003,USB-C Hub,13,6.66,13818,Germany
536552,03/08/2023 16:33,SKU0003,USB-C Hub,12,6.66,13593,Netherlands
536553,04/08/2023 08:23,SKU0003,USB-C Hub,10,6.66,17339,Belgium
536554,05/08/2023 15:14,SKU0003,USB-C Hub,15,6.66,17723,Netherlands
536555,08/08/2023 15:18,SKU0003,USB-C Hub,13,6.66,15617,Germany
536556,11/08/2023 12:32,SKU0003,USB-C Hub,9,6.66,19320,Netherlands
536557,13/08/2023 18:36,SKU0003,USB-C Hub,13,6.66,15913,Spain
536558,15/08/2023 13:20,SKU0003,USB-C Hub,12,6.66,16443,Spain
536559,16/08/2023 14:03,SKU0003,USB-C Hub,15,6.66,18073,Ireland
536560,18/08/2023 12:33,SKU0003,USB-C Hub,12,6.66,13666,Spain
536561,19/08/2023 15:27,SKU0003,USB-C Hub,15,6.66,12169,France
536562,20/08/2023 18:36,SKU0003,USB-C Hub,10,6.66,17687,France
536563,22/08/2023 09:52,SKU0003,USB-C Hub,12,6.66,18764,Netherlands
536564,23/08/2023 09:05,SKU0003,USB-C Hub,16,6.66,16172,Germany
536565,26/08/2023 10:37,SKU0003,USB-C Hub,12,6.66,12801,Germany
536566,28/08/2023 14:08,SKU0003,USB-C Hub,14,6.66,12762,France
536567,29/08/2023 15:32,SKU0003,USB-C Hub,10,6.66,13443,Belgium
536568,30/08/2023 17:31,SKU0003,USB-C Hub,15,6.66,19731,Germany
536569,31/08/2023 17:57,SKU0003,USB-C Hub,10,6.66,13885,United Kingdom
536570,02/09/2023 09:16,SKU0003,USB-C Hub,13,6.66,19493,Spain
536571,03/09/2023 17:08,SKU0003,USB-C Hub,13,6.66,14899,Belgium
536572,04/09/2023 18:15,SKU0003,USB-C Hub,11,6.66,16031,Germany
536573,06/09/2023 13:40,SKU0003,USB-C Hub,13,6.66,16627,Netherlands
536574,08/09/2023 17:50,SKU0003,USB-C Hub,14,6.66,16560,Belgium
536575,09/09/2023 11:51,SKU0003,USB-C Hub,7,6.66,12723,Ireland
536576,10/09/2023 17:33,SKU0003,USB-C Hub,17,6.66,18156,Belgium
536577,11/09/2023 12:18,SKU0003,USB-C Hub,7,6.66,16246,Germany
536578,13/09/2023 16:53,SKU0003,USB-C Hub,15,6.66,19145,Belgium
536579,14/09/2023 09:08,SKU0003,USB-C Hub,10,6.66,13787,Netherlands
536580,15/09/2023 17:33,SKU0003,USB-C Hub,12,6.66,18953,Germany
536581,17/09/2023 11:45,SKU0003,USB-C Hub,12,6.66,17877,Belgium
536582,18/09/2023 11:11,SKU0003,USB-C Hub,11,6.66,13024,Belgium
536583,19/09/2023 17:05,SKU0003,USB-C Hub,10,6.66,16886,Netherlands
536584,20/09/2023 13:46,SKU0003,USB-C Hub,14,6.66,14210,Netherlands
536585,22/09/2023 18:50,SKU0003,USB-C Hub,11,6.66,17880,Belgium
536586,23/09/2023 09:04,SKU0003,USB-C Hub,13,6.66,16654,Belgium
536587,24/09/2023 18:02,SKU0003,USB-C Hub,16,6.66,12443,Ireland
536588,27/09/2023 12:51,SKU0003,USB-C Hub,10,6.66,17106,Spain
536589,28/09/2023 15:46,SKU0003,USB-C Hub,15,6.66,16430,Netherlands
536590,29/09/2023 11:58,SKU0003,USB-C Hub,14,6.66,16725,Spain
536591,30/09/2023 09:15,SKU0003,USB-C Hub,15,6.66,15423,Netherlands
536592,01/10/2023 13:01,SKU0003,USB-C Hub,18,6.66,16254,France
536593,04/10/2023 08:28,SKU0003,USB-C Hub,14,6.66,14715,Belgium
536594,05/10/2023 17:45,SKU0003,USB-C Hub,14,6.66,14720,Netherlands
536595,07/10/2023 16:28,SKU0003,USB-C Hub,18,6.66,15028,Germany
536596,08/10/2023 13:32,SKU0003,USB-C Hub,12,6.66,13398,Germany
536597,11/10/2023 10:06,SKU0003,USB-C Hub,14,6.66,14284,Spain
536598,12/10/2023 08:49,SKU0003,USB-C Hub,16,6.66,19527,France
536599,13/10/2023 14:43,SKU0003,USB-C Hub,16,6.66,12692,France
536600,14/10/2023 09:59,SKU0003,USB-C Hub,16,6.66,15423,Belgium
536601,17/10/2023 10:49,SKU0003,USB-C Hub,10,6.66,16402,United Kingdom
536602,19/10/2023 18:20,SKU0003,USB-C Hub,17,6.66,19612,Netherlands
536603,20/10/2023 12:56,SKU0003,USB-C Hub,17,6.66,14310,Ireland
536604,21/10/2023 11:59,SKU0003,USB-C Hub,15,6.66,14316,Netherlands
536605,22/10/2023 11:41,SKU0003,USB-C Hub,14,6.66,12766,France
536606,23/10/2023 08:01,SKU0003,USB-C Hub,17,6.66,19022,Spain
536607,24/10/2023 18:19,SKU0003,USB-C Hub,13,6.66,12278,Netherlands
536608,28/10/2023 15:55,SKU0003,USB-C Hub,16,6.66,15327,Germany
536609,29/10/2023 17:18,SKU0003,USB-C Hub,15,6.66,15865,Germany
536610,30/10/2023 17:28,SKU0003,USB-C Hub,19,6.66,19590,Belgium
536611,31/10/2023 10:21,SKU0003,USB-C Hub,14,6.66,13174,Ireland
536612,01/11/2023 09:15,SKU0003,USB-C Hub,19,6.66,14789,United Kingdom
536613,03/11/2023 13:51,SKU0003,USB-C Hub,16,6.66,12606,Ireland
536614,04/11/2023 12:07,SKU0003,USB-C Hub,16,6.66,19542,France
536615,05/11/2023 14:34,SKU0003,USB-C Hub,17,6.66,16465,Belgium
536616,06/11/2023 11:42,SKU0003,USB-C Hub,18,6.66,15141,Spain
536617,07/11/2023 08:25,SKU0003,USB-C Hub,15,6.66,15034,Germany
536618,08/11/2023 18:40,SKU0003,USB-C Hub,16,6.66,17189,United Kingdom
536619,09/11/2023 17:52,SKU0003,USB-C Hub,11,6.66,17170,United Kingdom
536620,11/11/2023 11:56,SKU0003,USB-C Hub,18,6.66,12679,Netherlands
536621,12/11/2023 16:40,SKU0003,USB-C Hub,14,6.66,14362,United Kingdom
536622,13/11/2023 10:27,SKU0003,USB-C Hub,16,6.66,14136,United Kingdom
536623,14/11/2023 10:38,SKU0003,USB-C Hub,18,6.66,14840,Belgium
536624,15/11/2023 11:59,SKU0003,USB-C Hub,15,6.66,12559,United Kingdom
536625,16/11/2023 15:08,SKU0003,USB-C Hub,18,6.66,14665,Ireland
536626,17/11/2023 16:13,SKU0003,USB-C Hub,19,6.66,17826,Netherlands
536627,18/11/2023 14:58,SKU0003,USB-C Hub,18,6.66,18687,Germany
536628,20/11/2023 12:42,SKU0003,USB-C Hub,22,6.66,17802,Ireland
536629,21/11/2023 15:13,SKU0003,USB-C Hub,20,6.66,15897,Germany
536630,22/11/2023 14:32,SKU0003,USB-C Hub,24,6.66,13929,Ireland
536631,23/11/2023 10:23,SKU0003,USB-C Hub,25,6.66,12977,United Kingdom
536632,24/11/2023 16:43,SKU0003,USB-C Hub,18,6.66,17735,Belgium
536633,28/11/2023 18:19,SKU0003,USB-C Hub,23,6.66,19654,Belgium
536634,29/11/2023 15:29,SKU0003,USB-C Hub,20,6.66,17547,Spain
